time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ori_w,ori_x,ori_y,ori_z,angvel_x,angvel_y,angvel_z,angacc_x,angacc_y,angacc_z,alpha,drag_x,drag_y,drag_z,lift_x,lift_y,lift_z
4.81,-31.6232,-15.8116,108.2,-5.54913,-2.77456,1.43096,0.929534,0.464767,-10.0449,0.728151,0.306527,-0.613055,0,0.294826,-0.589653,0,0.0969376,-0.193875,0,0.0207732,0.564602,0.282301,-0.0555735,-0.00688177,-0.00344088,-0.0873946,
4.82,-31.6786,-15.8393,108.214,-5.53985,-2.76992,1.33051,0.928251,0.464125,-10.0449,0.725881,0.307602,-0.615205,0,0.295717,-0.591434,0,0.0890723,-0.178145,0,0.0216815,0.563655,0.281827,-0.0518722,-0.00670411,-0.00335205,-0.0910604,
4.83,-31.7339,-15.8669,108.226,-5.53057,-2.76529,1.23006,0.927062,0.463531,-10.0449,0.723597,0.308677,-0.617354,0,0.296529,-0.593058,0,0.0811902,-0.16238,0,0.0225975,0.562727,0.281364,-0.0481803,-0.00648988,-0.00324494,-0.094749,
4.84,-31.7891,-15.8946,108.237,-5.52132,-2.76066,1.12961,0.925969,0.462984,-10.0449,0.721299,0.309751,-0.619501,0,0.297262,-0.594524,0,0.073303,-0.146606,0,0.0235199,0.561819,0.28091,-0.0444976,-0.00623828,-0.00311914,-0.0984545,
4.85,-31.8442,-15.9221,108.247,-5.51207,-2.75603,1.02916,0.924972,0.462486,-10.045,0.718988,0.310823,-0.621647,0,0.297916,-0.595833,0,0.0654221,-0.130844,0,0.0244471,0.560932,0.280466,-0.0408236,-0.00594866,-0.00297433,-0.102171,
4.86,-31.8993,-15.9496,108.257,-5.50282,-2.75141,0.928712,0.924072,0.462036,-10.0451,0.716665,0.311895,-0.62379,0,0.298492,-0.596984,0,0.0575588,-0.115118,0,0.0253778,0.560064,0.280032,-0.037158,-0.00562048,-0.00281024,-0.105893,
4.87,-31.9542,-15.9771,108.265,-5.49359,-2.7468,0.828261,0.92327,0.461635,-10.0452,0.714329,0.312964,-0.625929,0,0.298989,-0.597978,0,0.0497238,-0.0994476,0,0.0263105,0.559215,0.279608,-0.0335004,-0.0052533,-0.00262665,-0.109615,
4.88,-32.009,-16.0045,108.272,-5.48437,-2.74218,0.727808,0.922566,0.461283,-10.0453,0.711983,0.314032,-0.628064,0,0.299408,-0.598817,0,0.0419278,-0.0838555,0,0.0272439,0.558386,0.279193,-0.0298504,-0.00484683,-0.00242341,-0.113332,
4.89,-32.0638,-16.0319,108.279,-5.47515,-2.73757,0.627354,0.921961,0.46098,-10.0454,0.709625,0.315097,-0.630195,0,0.29975,-0.5995,0,0.034181,-0.068362,0,0.0281765,0.557577,0.278789,-0.0262077,-0.00440088,-0.00220044,-0.117038,
4.9,-32.1184,-16.0592,108.284,-5.46593,-2.73297,0.526899,0.921454,0.460727,-10.0455,0.707258,0.31616,-0.63232,0,0.300015,-0.60003,0,0.0264935,-0.0529871,0,0.029107,0.556788,0.278394,-0.0225719,-0.00391538,-0.00195769,-0.120727,
4.91,-32.173,-16.0865,108.288,-5.45672,-2.72836,0.426444,0.921045,0.460523,-10.0455,0.704881,0.31722,-0.63444,0,0.300204,-0.600408,0,0.018875,-0.03775,0,0.0300341,0.556018,0.278009,-0.0189426,-0.00339037,-0.00169519,-0.124396,
4.92,-32.2275,-16.1137,108.291,-5.44751,-2.72376,0.325988,0.920735,0.460367,-10.0456,0.702496,0.318277,-0.636553,0,0.300317,-0.600634,0,0.0113348,-0.0226695,0,0.0309565,0.555267,0.277633,-0.0153195,-0.00282601,-0.001413,-0.128038,
4.93,-32.2819,-16.1409,108.294,-5.43831,-2.71915,0.225532,0.920521,0.460261,-10.0456,0.700102,0.31933,-0.638659,0,0.300356,-0.600712,0,0.0038819,-0.0077638,0,0.0318727,0.554535,0.277268,-0.0117023,-0.00222255,-0.00111127,-0.131649,
4.94,-32.3362,-16.1681,108.295,-5.42911,-2.71455,0.125077,0.920405,0.460203,-10.0455,0.6977,0.320379,-0.640758,0,0.300321,-0.600643,0,-0.0034749,0.00694979,0,0.0327817,0.553823,0.276912,-0.00809058,-0.00158035,-0.000790176,-0.135224,
4.95,-32.3904,-16.1952,108.295,-5.4199,-2.70995,0.0246231,0.920384,0.460192,-10.0454,0.695292,0.321425,-0.642849,0,0.300214,-0.600428,0,-0.0107272,0.0214545,0,0.0336821,0.553131,0.276565,-0.00448399,-0.000899888,-0.000449944,-0.138759,
4.96,-32.4445,-16.2222,108.294,-5.4107,-2.70535,-0.0758289,0.920459,0.460229,-10.0452,0.692877,0.322466,-0.644932,0,0.300035,-0.600071,0,-0.0178671,0.0357342,0,0.0345727,0.552457,0.276228,-0.000882186,-0.000181719,-9.08597e-05,-0.142249,
4.97,-32.4985,-16.2492,108.293,-5.40149,-2.70075,-0.176278,0.920626,0.460313,-10.0449,0.690456,0.323503,-0.647005,0,0.299786,-0.599573,0,-0.0248867,0.0497734,0,0.0354524,0.551802,0.275901,0.00271516,0.000573498,0.000286749,-0.14569,
4.98,-32.5524,-16.2762,108.29,-5.39228,-2.69614,-0.276724,0.920886,0.460443,-10.0446,0.688031,0.324535,-0.64907,0,0.299469,-0.598937,0,-0.0317787,0.0635575,0,0.0363201,0.551167,0.275583,0.0063084,0.00136502,0.000682508,-0.149077,
4.99,-32.6062,-16.3031,108.286,-5.38307,-2.69153,-0.377166,0.921237,0.460618,-10.0442,0.6856,0.325562,-0.651124,0,0.299083,-0.598167,0,-0.0385361,0.0770723,0,0.0371745,0.55055,0.275275,0.00989786,0.002192,0.001096,-0.152407,
5,-32.66,-16.33,108.281,-5.37385,-2.68693,-0.477602,0.921677,0.460838,-10.0436,0.683166,0.326584,-0.653167,0,0.298632,-0.597264,0,-0.0451522,0.0903044,0,0.0380147,0.549952,0.274976,0.0134839,0.00305352,0.00152676,-0.155676,
5.01,-32.7136,-16.3568,108.276,-5.36463,-2.68232,-0.578032,0.922204,0.461102,-10.043,0.680728,0.3276,-0.6552,0,0.298116,-0.596231,0,-0.0516206,0.103241,0,0.0388395,0.549374,0.274687,0.0170668,0.00394859,0.0019743,-0.15888,
5.02,-32.7672,-16.3836,108.269,-5.3554,-2.6777,-0.678455,0.922816,0.461408,-10.0423,0.678287,0.328611,-0.657222,0,0.297536,-0.595072,0,-0.0579353,0.115871,0,0.0396481,0.548813,0.274407,0.0206469,0.00487613,0.00243807,-0.162015,
5.03,-32.8206,-16.4103,108.261,-5.34617,-2.67308,-0.778869,0.923511,0.461756,-10.0414,0.675845,0.329616,-0.659232,0,0.296895,-0.593791,0,-0.0640906,0.128181,0,0.0404394,0.548272,0.274136,0.0242246,0.00583499,0.0029175,-0.165079,
5.04,-32.874,-16.437,108.252,-5.33692,-2.66846,-0.879273,0.924288,0.462144,-10.0404,0.6734,0.330615,-0.661231,0,0.296195,-0.592389,0,-0.0700813,0.140163,0,0.0412125,0.547749,0.273874,0.0278001,0.00682397,0.00341198,-0.168067,
5.05,-32.9273,-16.4636,108.242,-5.32767,-2.66384,-0.979667,0.925144,0.462572,-10.0393,0.670954,0.331608,-0.663216,0,0.295435,-0.590871,0,-0.0759022,0.151804,0,0.0419665,0.547245,0.273622,0.0313738,0.00784177,0.00392088,-0.170977,
5.06,-32.9805,-16.4902,108.232,-5.31841,-2.65921,-1.08005,0.926076,0.463038,-10.0381,0.668508,0.332595,-0.66519,0,0.29462,-0.58924,0,-0.0815487,0.163097,0,0.0427007,0.546759,0.273379,0.034946,0.00888706,0.00444353,-0.173807,
5.07,-33.0336,-16.5168,108.22,-5.30914,-2.65457,-1.18041,0.927083,0.463541,-10.0367,0.666062,0.333575,-0.66715,0,0.29375,-0.5875,0,-0.0870166,0.174033,0,0.0434141,0.546291,0.273146,0.0385171,0.00995846,0.00497923,-0.176552,
5.08,-33.0866,-16.5433,108.207,-5.29986,-2.64993,-1.28077,0.92816,0.46408,-10.0352,0.663617,0.334548,-0.669097,0,0.292827,-0.585654,0,-0.0923017,0.184603,0,0.0441061,0.545842,0.272921,0.0420872,0.0110545,0.00552726,-0.179212,
5.09,-33.1395,-16.5697,108.193,-5.29057,-2.64528,-1.3811,0.929307,0.464654,-10.0335,0.661172,0.335515,-0.67103,0,0.291853,-0.583706,0,-0.0974004,0.194801,0,0.044776,0.545411,0.272705,0.0456569,0.0121737,0.00608687,-0.181782,
5.1,-33.1923,-16.5961,108.178,-5.28126,-2.64063,-1.48142,0.93052,0.46526,-10.0317,0.658729,0.336475,-0.672949,0,0.29083,-0.581659,0,-0.102309,0.204619,0,0.045423,0.544998,0.272499,0.0492262,0.0133146,0.0066573,-0.184262,
5.11,-33.245,-16.6225,108.162,-5.27194,-2.63597,-1.58172,0.931797,0.465898,-10.0297,0.656288,0.337427,-0.674854,0,0.289759,-0.579519,0,-0.107025,0.214051,0,0.0460465,0.544603,0.272301,0.0527957,0.0144755,0.00723777,-0.186649,
5.12,-33.2976,-16.6488,108.146,-5.26261,-2.63131,-1.68199,0.933134,0.466567,-10.0276,0.65385,0.338373,-0.676745,0,0.288644,-0.577288,0,-0.111546,0.223092,0,0.0466461,0.544225,0.272113,0.0563655,0.0156549,0.00782747,-0.188941,
5.13,-33.3502,-16.6751,108.128,-5.25327,-2.62663,-1.78225,0.934529,0.467264,-10.0253,0.651415,0.339311,-0.678621,0,0.287485,-0.574971,0,-0.115869,0.231738,0,0.047221,0.543866,0.271933,0.0599359,0.0168512,0.00842559,-0.191137,
5.14,-33.4026,-16.7013,108.109,-5.24391,-2.62195,-1.88247,0.935979,0.467989,-10.0229,0.648983,0.340241,-0.680483,0,0.286285,-0.572571,0,-0.119991,0.239983,0,0.0477709,0.543525,0.271762,0.0635073,0.0180626,0.0090313,-0.193235,
5.15,-33.4549,-16.7275,108.089,-5.23453,-2.61727,-1.98268,0.937481,0.46874,-10.0202,0.646555,0.341165,-0.682329,0,0.285046,-0.570093,0,-0.123912,0.247824,0,0.0482953,0.543201,0.2716,0.06708,0.0192875,0.00964377,-0.195233,
5.16,-33.5072,-16.7536,108.068,-5.22514,-2.61257,-2.08285,0.939031,0.469516,-10.0174,0.644132,0.34208,-0.684161,0,0.28377,-0.56754,0,-0.12763,0.255259,0,0.0487939,0.542895,0.271447,0.0706542,0.0205243,0.0102621,-0.197131,
5.17,-33.5594,-16.7797,108.047,-5.21574,-2.60787,-2.183,0.940628,0.470314,-10.0145,0.641713,0.342988,-0.685977,0,0.282459,-0.564917,0,-0.131142,0.262285,0,0.0492662,0.542606,0.271303,0.0742303,0.0217711,0.0108856,-0.198927,
5.18,-33.6114,-16.8057,108.024,-5.20631,-2.60316,-2.28311,0.942268,0.471134,-10.0113,0.639299,0.343889,-0.687777,0,0.281114,-0.562228,0,-0.13445,0.268899,0,0.0497119,0.542335,0.271167,0.0778085,0.0230264,0.0115132,-0.200621,
5.19,-33.6634,-16.8317,108,-5.19687,-2.59844,-2.38319,0.943948,0.471974,-10.008,0.636891,0.344781,-0.689562,0,0.279739,-0.559477,0,-0.137551,0.275102,0,0.0501309,0.54208,0.27104,0.0813891,0.0242883,0.0121442,-0.202211,
5.2,-33.7153,-16.8576,107.975,-5.18742,-2.59371,-2.48323,0.945665,0.472832,-10.0045,0.634489,0.345666,-0.691331,0,0.278334,-0.556668,0,-0.140445,0.280891,0,0.0505228,0.541844,0.270922,0.0849725,0.0255552,0.0127776,-0.203698,
5.21,-33.767,-16.8835,107.949,-5.17794,-2.58897,-2.58324,0.947415,0.473708,-10.0009,0.632093,0.346543,-0.693085,0,0.276903,-0.553806,0,-0.143133,0.286267,0,0.0508875,0.541624,0.270812,0.0885588,0.0268254,0.0134127,-0.20508,
5.22,-33.8187,-16.9094,107.922,-5.16845,-2.58423,-2.68321,0.949197,0.474599,-9.997,0.629704,0.347411,-0.694823,0,0.275447,-0.550893,0,-0.145615,0.29123,0,0.0512249,0.541421,0.270711,0.0921484,0.0280972,0.0140486,-0.206358,
5.23,-33.8703,-16.9352,107.895,-5.15894,-2.57947,-2.78314,0.951007,0.475503,-9.99297,0.627321,0.348272,-0.696545,0,0.273968,-0.547935,0,-0.14789,0.295781,0,0.0515349,0.541235,0.270618,0.0957415,0.0293688,0.0146844,-0.207531,
5.24,-33.9218,-16.9609,107.866,-5.14941,-2.57471,-2.88303,0.952842,0.476421,-9.98875,0.624946,0.349125,-0.698251,0,0.272468,-0.544936,0,-0.14996,0.299921,0,0.0518175,0.541066,0.270533,0.0993384,0.0306386,0.0153193,-0.208599,
5.25,-33.9732,-16.9866,107.836,-5.13987,-2.56993,-2.98287,0.954699,0.477349,-9.98436,0.622578,0.34997,-0.699941,0,0.27095,-0.5419,0,-0.151826,0.303653,0,0.0520726,0.540914,0.270457,0.102939,0.0319051,0.0159525,-0.209564,
5.26,-34.0245,-17.0123,107.805,-5.1303,-2.56515,-3.08267,0.956575,0.478287,-9.97978,0.620218,0.350807,-0.701615,0,0.269415,-0.53883,0,-0.153489,0.306978,0,0.0523003,0.540779,0.270389,0.106545,0.0331664,0.0165832,-0.210424,
5.27,-34.0757,-17.0379,107.773,-5.12071,-2.56036,-3.18242,0.958467,0.479234,-9.97503,0.617866,0.351637,-0.703273,0,0.267865,-0.535731,0,-0.15495,0.3099,0,0.0525008,0.540659,0.27033,0.110155,0.0344211,0.0172105,-0.211181,
5.28,-34.1268,-17.0634,107.74,-5.11111,-2.55556,-3.28212,0.960374,0.480187,-9.97009,0.615522,0.352458,-0.704915,0,0.266303,-0.532607,0,-0.156211,0.312421,0,0.0526741,0.540557,0.270278,0.11377,0.0356676,0.0178338,-0.211835,
5.29,-34.1778,-17.0889,107.707,-5.10149,-2.55074,-3.38177,0.962291,0.481146,-9.96498,0.613187,0.353271,-0.706542,0,0.264731,-0.529461,0,-0.157273,0.314547,0,0.0528203,0.54047,0.270235,0.11739,0.0369043,0.0184522,-0.212387,
5.3,-34.2288,-17.1144,107.672,-5.09185,-2.54592,-3.48137,0.964217,0.482108,-9.95969,0.61086,0.354076,-0.708152,0,0.263149,-0.526298,0,-0.15814,0.31628,0,0.0529398,0.5404,0.2702,0.121015,0.0381298,0.0190649,-0.212838,
5.31,-34.2796,-17.1398,107.636,-5.08218,-2.54109,-3.58091,0.966148,0.483074,-9.95422,0.608542,0.354874,-0.709747,0,0.261561,-0.523122,0,-0.158813,0.317626,0,0.0530328,0.540346,0.270173,0.124646,0.0393426,0.0196713,-0.213189,
5.32,-34.3303,-17.1652,107.599,-5.0725,-2.53625,-3.6804,0.968083,0.484041,-9.94858,0.606233,0.355663,-0.711326,0,0.259968,-0.519936,0,-0.159295,0.318591,0,0.0530995,0.540308,0.270154,0.128284,0.0405414,0.0202707,-0.213442,
5.33,-34.3809,-17.1905,107.561,-5.0628,-2.5314,-3.77983,0.970018,0.485009,-9.94277,0.603933,0.356445,-0.71289,0,0.258372,-0.516745,0,-0.159589,0.319178,0,0.0531403,0.540286,0.270143,0.131927,0.0417247,0.0208623,-0.213596,
5.34,-34.4315,-17.2157,107.523,-5.05308,-2.52654,-3.87919,0.971952,0.485976,-9.93678,0.601643,0.357219,-0.714437,0,0.256775,-0.513551,0,-0.159698,0.319396,0,0.0531555,0.54028,0.27014,0.135577,0.0428912,0.0214456,-0.213655,
5.35,-34.4819,-17.2409,107.483,-5.04335,-2.52167,-3.9785,0.973882,0.486941,-9.93063,0.599362,0.357985,-0.71597,0,0.255179,-0.510358,0,-0.159624,0.319249,0,0.0531456,0.540289,0.270145,0.139233,0.0440398,0.0220199,-0.213619,
5.36,-34.5322,-17.2661,107.442,-5.03359,-2.51679,-4.07774,0.975806,0.487903,-9.92431,0.59709,0.358743,-0.717487,0,0.253585,-0.507171,0,-0.159372,0.318745,0,0.053111,0.540314,0.270157,0.142896,0.0451692,0.0225846,-0.21349,
5.37,-34.5825,-17.2912,107.4,-5.02381,-2.5119,-4.17692,0.977721,0.488861,-9.91782,0.594827,0.359494,-0.718988,0,0.251996,-0.503992,0,-0.158945,0.317891,0,0.0530522,0.540355,0.270177,0.146567,0.0462784,0.0231392,-0.21327,
5.38,-34.6326,-17.3163,107.357,-5.01401,-2.50701,-4.27603,0.979627,0.489814,-9.91118,0.592574,0.360238,-0.720475,0,0.250412,-0.500825,0,-0.158347,0.316694,0,0.0529696,0.54041,0.270205,0.150245,0.0473661,0.0236831,-0.212962,
5.39,-34.6827,-17.3413,107.314,-5.0042,-2.5021,-4.37508,0.981521,0.490761,-9.90438,0.590331,0.360973,-0.721947,0,0.248837,-0.497673,0,-0.157582,0.315164,0,0.0528639,0.540481,0.270241,0.153931,0.0484315,0.0242158,-0.212566,
5.4,-34.7326,-17.3663,107.269,-4.99436,-2.49718,-4.47405,0.983402,0.491701,-9.89742,0.588097,0.361702,-0.723404,0,0.24727,-0.49454,0,-0.156653,0.313307,0,0.0527355,0.540568,0.270284,0.157624,0.0494736,0.0247368,-0.212085,
5.41,-34.7824,-17.3912,107.223,-4.98451,-2.49226,-4.57295,0.985267,0.492634,-9.89031,0.585873,0.362423,-0.724846,0,0.245714,-0.491429,0,-0.155566,0.311132,0,0.052585,0.540669,0.270334,0.161326,0.0504916,0.0252458,-0.211522,
5.42,-34.8322,-17.4161,107.177,-4.97464,-2.48732,-4.67178,0.987116,0.493558,-9.88305,0.583659,0.363137,-0.726274,0,0.244171,-0.488342,0,-0.154325,0.30865,0,0.0524132,0.540785,0.270392,0.165036,0.0514846,0.0257423,-0.210879,
5.43,-34.8818,-17.4409,107.129,-4.96475,-2.48238,-4.77054,0.988946,0.494473,-9.87565,0.581454,0.363844,-0.727688,0,0.242642,-0.485284,0,-0.152934,0.305868,0,0.0522206,0.540916,0.270458,0.168755,0.052452,0.026226,-0.210158,
5.44,-34.9314,-17.4657,107.08,-4.95484,-2.47742,-4.86922,0.990758,0.495379,-9.86811,0.579258,0.364543,-0.729087,0,0.241128,-0.482256,0,-0.151398,0.302797,0,0.0520079,0.541062,0.270531,0.172482,0.053393,0.0266965,-0.209361,
5.45,-34.9808,-17.4904,107.03,-4.94492,-2.47246,-4.96783,0.992548,0.496274,-9.86044,0.577072,0.365236,-0.730472,0,0.239631,-0.479261,0,-0.149723,0.299446,0,0.0517759,0.541222,0.270611,0.176219,0.0543072,0.0271536,-0.208492,
5.46,-35.0302,-17.5151,106.98,-4.93497,-2.46749,-5.06635,0.994318,0.497159,-9.85263,0.574896,0.365922,-0.731844,0,0.238151,-0.476303,0,-0.147913,0.295826,0,0.0515252,0.541396,0.270698,0.179965,0.0551941,0.027597,-0.207553,
5.47,-35.0794,-17.5397,106.928,-4.92501,-2.46251,-5.1648,0.996064,0.498032,-9.84469,0.572729,0.366601,-0.733202,0,0.236692,-0.473383,0,-0.145974,0.291948,0,0.0512566,0.541585,0.270793,0.183721,0.0560532,0.0280266,-0.206547,
5.48,-35.1286,-17.5643,106.876,-4.91504,-2.45752,-5.26317,0.997788,0.498894,-9.83664,0.57057,0.367274,-0.734547,0,0.235253,-0.470505,0,-0.143911,0.287821,0,0.0509709,0.541789,0.270894,0.187486,0.0568842,0.0284421,-0.205477,
5.49,-35.1776,-17.5888,106.822,-4.90504,-2.45252,-5.36145,0.999488,0.499744,-9.82846,0.568421,0.367939,-0.735879,0,0.233835,-0.467671,0,-0.141729,0.283458,0,0.0506688,0.542006,0.271003,0.191261,0.057687,0.0288435,-0.204346,
5.5,-35.2266,-17.6133,106.767,-4.89503,-2.44751,-5.45965,1.00116,0.500582,-9.82017,0.566281,0.368599,-0.737198,0,0.232441,-0.464882,0,-0.139435,0.27887,0,0.0503513,0.542237,0.271119,0.195047,0.0584613,0.0292306,-0.203156,
5.51,-35.2754,-17.6377,106.712,-4.885,-2.4425,-5.55777,1.00282,0.501408,-9.81176,0.56415,0.369252,-0.738504,0,0.231071,-0.462141,0,-0.137034,0.274068,0,0.050019,0.542483,0.271241,0.198843,0.0592071,0.0296035,-0.201911,
5.52,-35.3242,-17.6621,106.655,-4.87496,-2.43748,-5.6558,1.00444,0.502222,-9.80326,0.562028,0.369899,-0.739797,0,0.229725,-0.459451,0,-0.134532,0.269064,0,0.0496729,0.542742,0.271371,0.202649,0.0599244,0.0299622,-0.200614,
5.53,-35.3728,-17.6864,106.598,-4.8649,-2.43245,-5.75375,1.00605,0.503023,-9.79465,0.559914,0.370539,-0.741078,0,0.228406,-0.456812,0,-0.131935,0.26387,0,0.0493138,0.543014,0.271507,0.206467,0.0606132,0.0303066,-0.199269,
5.54,-35.4214,-17.7107,106.539,-4.85482,-2.42741,-5.85161,1.00762,0.503812,-9.78595,0.557808,0.371174,-0.742348,0,0.227113,-0.454227,0,-0.129249,0.258498,0,0.0489425,0.5433,0.27165,0.210295,0.0612739,0.0306369,-0.197878,
5.55,-35.4698,-17.7349,106.48,-4.84473,-2.42236,-5.94938,1.00918,0.504589,-9.77717,0.555711,0.371803,-0.743605,0,0.225849,-0.451697,0,-0.126481,0.252961,0,0.04856,0.5436,0.2718,0.214135,0.0619066,0.0309533,-0.196444,
5.56,-35.5182,-17.7591,106.419,-4.83462,-2.41731,-6.04706,1.01071,0.505354,-9.76829,0.553621,0.372425,-0.744851,0,0.224612,-0.449225,0,-0.123636,0.247272,0,0.0481672,0.543913,0.271956,0.217986,0.0625118,0.0312559,-0.194972,
5.57,-35.5664,-17.7832,106.358,-4.8245,-2.41225,-6.14466,1.01221,0.506107,-9.75934,0.551539,0.373043,-0.746085,0,0.223405,-0.44681,0,-0.120721,0.241442,0,0.0477649,0.544239,0.272119,0.221849,0.0630898,0.0315449,-0.193464,
5.58,-35.6146,-17.8073,106.295,-4.81436,-2.40718,-6.24216,1.0137,0.506849,-9.75032,0.549465,0.373654,-0.747309,0,0.222228,-0.444455,0,-0.117743,0.235486,0,0.047354,0.544578,0.272289,0.225724,0.0636412,0.0318206,-0.191925,
5.59,-35.6626,-17.8313,106.232,-4.80421,-2.40211,-6.33957,1.01516,0.50758,-9.74123,0.547398,0.374261,-0.748521,0,0.221081,-0.442161,0,-0.114708,0.229415,0,0.0469355,0.544929,0.272465,0.229611,0.0641666,0.0320833,-0.190356,
5.6,-35.7105,-17.8553,106.168,-4.79404,-2.39702,-6.43689,1.0166,0.508301,-9.73207,0.545338,0.374862,-0.749723,0,0.219964,-0.439929,0,-0.111622,0.223244,0,0.0465103,0.545294,0.272647,0.23351,0.0646668,0.0323334,-0.188763,
5.61,-35.7584,-17.8792,106.102,-4.78386,-2.39193,-6.53412,1.01802,0.509011,-9.72286,0.543286,0.375457,-0.750915,0,0.218879,-0.437759,0,-0.108493,0.216985,0,0.0460792,0.545671,0.272836,0.237422,0.0651425,0.0325712,-0.187148,
5.62,-35.8061,-17.9031,106.036,-4.77367,-2.38684,-6.63126,1.01943,0.509713,-9.7136,0.541239,0.376048,-0.752096,0,0.217826,-0.435652,0,-0.105326,0.210652,0,0.0456432,0.546061,0.273031,0.241346,0.0655945,0.0327972,-0.185515,
5.63,-35.8538,-17.9269,105.969,-4.76346,-2.38173,-6.7283,1.02081,0.510406,-9.70429,0.5392,0.376633,-0.753267,0,0.216805,-0.43361,0,-0.102129,0.204259,0,0.0452033,0.546463,0.273232,0.245283,0.0660238,0.0330119,-0.183867,
5.64,-35.9013,-17.9506,105.9,-4.75324,-2.37662,-6.82525,1.02218,0.511091,-9.69494,0.537166,0.377214,-0.754428,0,0.215816,-0.431632,0,-0.0989092,0.197818,0,0.0447603,0.546878,0.273439,0.249234,0.0664314,0.0332157,-0.182208,
5.65,-35.9487,-17.9744,105.831,-4.74301,-2.3715,-6.9221,1.02354,0.511769,-9.68556,0.535138,0.37779,-0.75558,0,0.214859,-0.429718,0,-0.095672,0.191344,0,0.0443151,0.547304,0.273652,0.253198,0.0668185,0.0334092,-0.180541,
5.66,-35.996,-17.998,105.761,-4.73276,-2.36638,-7.01887,1.02488,0.512441,-9.67614,0.533116,0.378362,-0.756723,0,0.213935,-0.42787,0,-0.0924248,0.18485,0,0.0438687,0.547743,0.273871,0.257175,0.0671862,0.0335931,-0.17887,
5.67,-36.0433,-18.0216,105.69,-4.72249,-2.36125,-7.11553,1.02621,0.513107,-9.6667,0.531099,0.378928,-0.757857,0,0.213043,-0.426086,0,-0.0891744,0.178349,0,0.0434219,0.548193,0.274096,0.261166,0.0675357,0.0337678,-0.177199,
5.68,-36.0904,-18.0452,105.618,-4.71222,-2.35611,-7.21211,1.02754,0.513769,-9.65725,0.529088,0.379491,-0.758981,0,0.212184,-0.424368,0,-0.0859275,0.171855,0,0.0429757,0.548655,0.274327,0.265171,0.0678684,0.0339342,-0.17553,
5.69,-36.1374,-18.0687,105.545,-4.70193,-2.35097,-7.30858,1.02886,0.514428,-9.64778,0.527081,0.380049,-0.760098,0,0.211357,-0.422714,0,-0.0826908,0.165382,0,0.0425309,0.549129,0.274564,0.269189,0.0681856,0.0340928,-0.173868,
5.7,-36.1843,-18.0922,105.471,-4.69163,-2.34581,-7.40497,1.03017,0.515085,-9.6383,0.525079,0.380603,-0.761205,0,0.210562,-0.421124,0,-0.0794712,0.158942,0,0.0420884,0.549614,0.274807,0.273222,0.0684888,0.0342444,-0.172215,
5.71,-36.2311,-18.1156,105.396,-4.68131,-2.34066,-7.50125,1.03148,0.515741,-9.62883,0.523081,0.381152,-0.762305,0,0.209799,-0.419599,0,-0.0762753,0.152551,0,0.041649,0.55011,0.275055,0.27727,0.0687795,0.0343897,-0.170575,
5.72,-36.2779,-18.1389,105.32,-4.67099,-2.33549,-7.59745,1.0328,0.516398,-9.61935,0.521088,0.381698,-0.763396,0,0.209068,-0.418137,0,-0.0731098,0.14622,0,0.0412136,0.550618,0.275309,0.281332,0.0690593,0.0345296,-0.168952,
5.73,-36.3245,-18.1622,105.243,-4.66064,-2.33032,-7.69355,1.03411,0.517055,-9.60988,0.519098,0.38224,-0.76448,0,0.208369,-0.416737,0,-0.0699813,0.139963,0,0.0407831,0.551136,0.275568,0.285409,0.0693298,0.0346649,-0.167348,
5.74,-36.371,-18.1855,105.165,-4.65029,-2.32515,-7.78955,1.03543,0.517715,-9.60043,0.517112,0.382778,-0.765556,0,0.2077,-0.415399,0,-0.0668964,0.133793,0,0.0403582,0.551666,0.275833,0.289501,0.0695926,0.0347963,-0.165768,
5.75,-36.4174,-18.2087,105.086,-4.63992,-2.31996,-7.88546,1.03676,0.51838,-9.59099,0.515129,0.383312,-0.766625,0,0.207061,-0.414122,0,-0.0638614,0.127723,0,0.0399396,0.552206,0.276103,0.293608,0.0698495,0.0349248,-0.164213,
5.76,-36.4637,-18.2318,105.006,-4.62954,-2.31477,-7.98128,1.0381,0.51905,-9.58158,0.513149,0.383843,-0.767686,0,0.206452,-0.412904,0,-0.0608829,0.121766,0,0.0395283,0.552757,0.276379,0.29773,0.0701023,0.0350512,-0.162688,
5.77,-36.5098,-18.2549,104.925,-4.61915,-2.30957,-8.077,1.03945,0.519726,-9.57219,0.511172,0.38437,-0.768741,0,0.205872,-0.411745,0,-0.057967,0.115934,0,0.039125,0.553319,0.276659,0.301868,0.0703528,0.0351764,-0.161194,
5.78,-36.5559,-18.278,104.844,-4.60874,-2.30437,-8.17263,1.04082,0.520411,-9.56284,0.509198,0.384894,-0.769788,0,0.205321,-0.410642,0,-0.0551201,0.11024,0,0.0387303,0.553891,0.276945,0.306021,0.0706028,0.0353014,-0.159736,
5.79,-36.6019,-18.301,104.761,-4.59832,-2.29916,-8.26816,1.04221,0.521106,-9.55353,0.507226,0.385415,-0.770829,0,0.204798,-0.409596,0,-0.0523482,0.104696,0,0.038345,0.554473,0.277236,0.310191,0.0708542,0.0354271,-0.158317,
