time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ori_w,ori_x,ori_y,ori_z,angvel_x,angvel_y,angvel_z,angacc_x,angacc_y,angacc_z,alpha,drag_x,drag_y,drag_z,lift_x,lift_y,lift_z
3.83,0,0,118.291,0,0,-3.47611,0,0,-9.60513,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0119702,0,0,0,
3.84,0,0,118.255,0,0,-3.57204,0,0,-9.59352,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0126602,0,0,0,
3.85,0,0,118.218,0,0,-3.66786,0,0,-9.58159,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0133686,0,0,0,
3.86,0,0,118.181,0,0,-3.76355,0,0,-9.56935,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0140955,0,0,0,
3.87,0,0,118.142,0,0,-3.85912,0,0,-9.55681,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0148405,0,0,0,
3.88,0,0,118.103,0,0,-3.95456,0,0,-9.54396,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0156038,0,0,0,
3.89,0,0,118.062,0,0,-4.04987,0,0,-9.53081,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0163851,0,0,0,
3.9,0,0,118.021,0,0,-4.14504,0,0,-9.51735,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0171845,0,0,0,
3.91,0,0,117.978,0,0,-4.24008,0,0,-9.50359,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0180016,0,0,0,
3.92,0,0,117.935,0,0,-4.33497,0,0,-9.48954,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0188366,0,0,0,
3.93,0,0,117.891,0,0,-4.42973,0,0,-9.47518,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0196891,0,0,0,
3.94,0,0,117.845,0,0,-4.52433,0,0,-9.46053,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0205593,0,0,0,
3.95,0,0,117.799,0,0,-4.61879,0,0,-9.44559,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0214468,0,0,0,
3.96,0,0,117.752,0,0,-4.71309,0,0,-9.43036,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0223517,0,0,0,
3.97,0,0,117.704,0,0,-4.80724,0,0,-9.41484,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0232737,0,0,0,
3.98,0,0,117.655,0,0,-4.90123,0,0,-9.39903,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0242128,0,0,0,
3.99,0,0,117.605,0,0,-4.99506,0,0,-9.38293,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0251689,0,0,0,
4,0,0,117.554,0,0,-5.08872,0,0,-9.36655,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0261418,0,0,0,
4.01,0,0,117.502,0,0,-5.18222,0,0,-9.34989,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0271314,0,0,0,
4.02,0,0,117.449,0,0,-5.27555,0,0,-9.33295,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0281375,0,0,0,
4.03,0,0,117.396,0,0,-5.36871,0,0,-9.31574,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0291601,0,0,0,
4.04,0,0,117.341,0,0,-5.46169,0,0,-9.29825,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0301991,0,0,0,
4.05,0,0,117.286,0,0,-5.5545,0,0,-9.28049,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0312542,0,0,0,
4.06,0,0,117.229,0,0,-5.64712,0,0,-9.26245,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0323254,0,0,0,
4.07,0,0,117.172,0,0,-5.73956,0,0,-9.24415,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0334124,0,0,0,
4.08,0,0,117.113,0,0,-5.83182,0,0,-9.22558,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0345153,0,0,0,
4.09,0,0,117.054,0,0,-5.92389,0,0,-9.20675,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0356338,0,0,0,
4.1,0,0,116.994,0,0,-6.01576,0,0,-9.18766,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0367678,0,0,0,
4.11,0,0,116.933,0,0,-6.10745,0,0,-9.16831,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0379171,0,0,0,
4.12,0,0,116.871,0,0,-6.19893,0,0,-9.14871,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0390817,0,0,0,
4.13,0,0,116.808,0,0,-6.29022,0,0,-9.12885,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0402613,0,0,0,
4.14,0,0,116.744,0,0,-6.38131,0,0,-9.10874,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0414558,0,0,0,
4.15,0,0,116.68,0,0,-6.47219,0,0,-9.08838,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0426652,0,0,0,
4.16,0,0,116.614,0,0,-6.56287,0,0,-9.06778,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0438891,0,0,0,
4.17,0,0,116.547,0,0,-6.65334,0,0,-9.04693,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0451275,0,0,0,
4.18,0,0,116.48,0,0,-6.7436,0,0,-9.02584,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0463803,0,0,0,
4.19,0,0,116.412,0,0,-6.83364,0,0,-9.00451,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0476472,0,0,0,
4.2,0,0,116.342,0,0,-6.92347,0,0,-8.98294,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0489281,0,0,0,
4.21,0,0,116.272,0,0,-7.01308,0,0,-8.96115,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0502229,0,0,0,
4.22,0,0,116.201,0,0,-7.10248,0,0,-8.93912,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0515314,0,0,0,
4.23,0,0,116.129,0,0,-7.19164,0,0,-8.91686,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0528534,0,0,0,
4.24,0,0,116.057,0,0,-7.28059,0,0,-8.89438,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0541889,0,0,0,
4.25,0,0,115.983,0,0,-7.3693,0,0,-8.87167,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0555376,0,0,0,
4.26,0,0,115.908,0,0,-7.45779,0,0,-8.84875,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0568993,0,0,0,
4.27,0,0,115.833,0,0,-7.54605,0,0,-8.82561,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0582739,0,0,0,
4.28,0,0,115.756,0,0,-7.63407,0,0,-8.80225,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0596613,0,0,0,
4.29,0,0,115.679,0,0,-7.72186,0,0,-8.77868,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0610613,0,0,0,
4.3,0,0,115.601,0,0,-7.80941,0,0,-8.7549,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0624737,0,0,0,
4.31,0,0,115.522,0,0,-7.89672,0,0,-8.73092,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0638984,0,0,0,
4.32,0,0,115.442,0,0,-7.98378,0,0,-8.70673,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0653351,0,0,0,
4.33,0,0,115.362,0,0,-8.07061,0,0,-8.68234,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0667838,0,0,0,
4.34,0,0,115.28,0,0,-8.15718,0,0,-8.65776,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0682443,0,0,0,
4.35,0,0,115.198,0,0,-8.24351,0,0,-8.63297,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0697163,0,0,0,
4.36,0,0,115.114,0,0,-8.32959,0,0,-8.608,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0711998,0,0,0,
4.37,0,0,115.03,0,0,-8.41542,0,0,-8.58284,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0726945,0,0,0,
4.38,0,0,114.945,0,0,-8.501,0,0,-8.55749,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0742003,0,0,0,
4.39,0,0,114.859,0,0,-8.58632,0,0,-8.53195,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.075717,0,0,0,
4.4,0,0,114.773,0,0,-8.67138,0,0,-8.50624,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0772445,0,0,0,
4.41,0,0,114.685,0,0,-8.75618,0,0,-8.48034,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0787826,0,0,0,
4.42,0,0,114.597,0,0,-8.84073,0,0,-8.45428,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0803311,0,0,0,
4.43,0,0,114.507,0,0,-8.92501,0,0,-8.42803,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0818898,0,0,0,
4.44,0,0,114.417,0,0,-9.00902,0,0,-8.40162,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0834586,0,0,0,
4.45,0,0,114.326,0,0,-9.09277,0,0,-8.37505,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0850372,0,0,0,
4.46,0,0,114.235,0,0,-9.17626,0,0,-8.34831,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0866256,0,0,0,
4.47,0,0,114.142,0,0,-9.25947,0,0,-8.3214,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0882236,0,0,0,
4.48,0,0,114.049,0,0,-9.34241,0,0,-8.29434,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.089831,0,0,0,
4.49,0,0,113.954,0,0,-9.42508,0,0,-8.26713,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0914475,0,0,0,
4.5,0,0,113.859,0,0,-9.50748,0,0,-8.23976,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0930731,0,0,0,
4.51,0,0,113.763,0,0,-9.5896,0,0,-8.21225,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0947076,0,0,0,
4.52,0,0,113.667,0,0,-9.67145,0,0,-8.18458,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0963508,0,0,0,
4.53,0,0,113.569,0,0,-9.75302,0,0,-8.15678,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0980025,0,0,0,
4.54,0,0,113.471,0,0,-9.83431,0,0,-8.12883,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.0996625,0,0,0,
4.55,0,0,113.372,0,0,-9.91531,0,0,-8.10074,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.101331,0,0,0,
4.56,0,0,113.272,0,0,-9.99604,0,0,-8.07253,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.103007,0,0,0,
4.57,0,0,113.171,0,0,-10.0765,0,0,-8.04417,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.104691,0,0,0,
4.58,0,0,113.069,0,0,-10.1566,0,0,-8.01569,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.106383,0,0,0,
4.59,0,0,112.967,0,0,-10.2365,0,0,-7.98709,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.108082,0,0,0,
4.6,0,0,112.864,0,0,-10.3161,0,0,-7.95836,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.109789,0,0,0,
4.61,0,0,112.76,0,0,-10.3954,0,0,-7.92951,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.111502,0,0,0,
4.62,0,0,112.655,0,0,-10.4744,0,0,-7.90054,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.113223,0,0,0,
4.63,0,0,112.55,0,0,-10.5531,0,0,-7.87145,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.114951,0,0,0,
4.64,0,0,112.443,0,0,-10.6315,0,0,-7.84226,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.116685,0,0,0,
4.65,0,0,112.336,0,0,-10.7097,0,0,-7.81295,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.118426,0,0,0,
4.66,0,0,112.228,0,0,-10.7875,0,0,-7.78354,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.120173,0,0,0,
4.67,0,0,112.12,0,0,-10.865,0,0,-7.75403,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.121926,0,0,0,
4.68,0,0,112.01,0,0,-10.9423,0,0,-7.72442,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.123685,0,0,0,
4.69,0,0,111.9,0,0,-11.0192,0,0,-7.6947,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.12545,0,0,0,
4.7,0,0,111.789,0,0,-11.0959,0,0,-7.6649,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.12722,0,0,0,
4.71,0,0,111.677,0,0,-11.1722,0,0,-7.635,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.128996,0,0,0,
4.72,0,0,111.565,0,0,-11.2483,0,0,-7.60501,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.130778,0,0,0,
4.73,0,0,111.452,0,0,-11.324,0,0,-7.57493,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.132564,0,0,0,
4.74,0,0,111.338,0,0,-11.3995,0,0,-7.54477,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.134355,0,0,0,
4.75,0,0,111.223,0,0,-11.4746,0,0,-7.51453,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.136152,0,0,0,
4.76,0,0,111.107,0,0,-11.5495,0,0,-7.48421,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.137953,0,0,0,
4.77,0,0,110.991,0,0,-11.624,0,0,-7.45382,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.139758,0,0,0,
4.78,0,0,110.874,0,0,-11.6982,0,0,-7.42335,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.141568,0,0,0,
4.79,0,0,110.756,0,0,-11.7722,0,0,-7.39281,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.143382,0,0,0,
4.8,0,0,110.638,0,0,-11.8458,0,0,-7.36221,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.1452,0,0,0,
4.81,0,0,110.519,0,0,-11.9191,0,0,-7.33154,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.147022,0,0,0,
4.82,0,0,110.399,0,0,-11.9921,0,0,-7.30081,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.148847,0,0,0,
4.83,0,0,110.278,0,0,-12.0648,0,0,-7.27001,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.150676,0,0,0,
4.84,0,0,110.157,0,0,-12.1372,0,0,-7.23916,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.152509,0,0,0,
4.85,0,0,110.035,0,0,-12.2093,0,0,-7.20826,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.154344,0,0,0,
4.86,0,0,109.912,0,0,-12.2811,0,0,-7.17731,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.156183,0,0,0,
4.87,0,0,109.788,0,0,-12.3525,0,0,-7.1463,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.158025,0,0,0,
4.88,0,0,109.664,0,0,-12.4237,0,0,-7.11525,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.159869,0,0,0,
4.89,0,0,109.539,0,0,-12.4945,0,0,-7.08416,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.161716,0,0,0,
4.9,0,0,109.414,0,0,-12.565,0,0,-7.05302,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.163566,0,0,0,
4.91,0,0,109.287,0,0,-12.6353,0,0,-7.02184,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.165418,0,0,0,
4.92,0,0,109.16,0,0,-12.7052,0,0,-6.99063,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.167272,0,0,0,
4.93,0,0,109.032,0,0,-12.7748,0,0,-6.95938,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.169128,0,0,0,
4.94,0,0,108.904,0,0,-12.844,0,0,-6.92811,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.170985,0,0,0,
4.95,0,0,108.775,0,0,-12.913,0,0,-6.8968,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.172845,0,0,0,
4.96,0,0,108.645,0,0,-12.9817,0,0,-6.86547,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.174706,0,0,0,
4.97,0,0,108.515,0,0,-13.05,0,0,-6.83411,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.176569,0,0,0,
4.98,0,0,108.383,0,0,-13.118,0,0,-6.80273,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.178433,0,0,0,
4.99,0,0,108.251,0,0,-13.1857,0,0,-6.77133,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.180298,0,0,0,
5,0,0,108.119,0,0,-13.2531,0,0,-6.73991,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.182164,0,0,0,
5.01,0,0,107.986,0,0,-13.3202,0,0,-6.70848,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.184031,0,0,0,
5.02,0,0,107.852,0,0,-13.387,0,0,-6.67704,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.185899,0,0,0,
5.03,0,0,107.717,0,0,-13.4535,0,0,-6.64558,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.187767,0,0,0,
5.04,0,0,107.582,0,0,-13.5196,0,0,-6.61412,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.189636,0,0,0,
5.05,0,0,107.446,0,0,-13.5854,0,0,-6.58265,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.191505,0,0,0,
5.06,0,0,107.31,0,0,-13.6509,0,0,-6.55118,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.193375,0,0,0,
5.07,0,0,107.173,0,0,-13.7161,0,0,-6.51971,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.195244,0,0,0,
5.08,0,0,107.035,0,0,-13.781,0,0,-6.48824,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.197114,0,0,0,
5.09,0,0,106.896,0,0,-13.8456,0,0,-6.45677,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.198983,0,0,0,
5.1,0,0,106.757,0,0,-13.9098,0,0,-6.4253,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.200852,0,0,0,
5.11,0,0,106.618,0,0,-13.9738,0,0,-6.39385,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.202721,0,0,0,
5.12,0,0,106.477,0,0,-14.0374,0,0,-6.3624,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.204588,0,0,0,
5.13,0,0,106.336,0,0,-14.1007,0,0,-6.33096,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.206456,0,0,0,
5.14,0,0,106.195,0,0,-14.1637,0,0,-6.29954,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.208322,0,0,0,
5.15,0,0,106.052,0,0,-14.2264,0,0,-6.26814,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.210188,0,0,0,
5.16,0,0,105.909,0,0,-14.2887,0,0,-6.23675,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.212052,0,0,0,
5.17,0,0,105.766,0,0,-14.3508,0,0,-6.20538,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.213916,0,0,0,
5.18,0,0,105.622,0,0,-14.4125,0,0,-6.17403,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.215778,0,0,0,
5.19,0,0,105.477,0,0,-14.474,0,0,-6.14271,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.217638,0,0,0,
5.2,0,0,105.332,0,0,-14.5351,0,0,-6.11141,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.219497,0,0,0,
5.21,0,0,105.186,0,0,-14.5959,0,0,-6.08014,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.221355,0,0,0,
5.22,0,0,105.039,0,0,-14.6564,0,0,-6.0489,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.223211,0,0,0,
5.23,0,0,104.892,0,0,-14.7166,0,0,-6.01769,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.225064,0,0,0,
5.24,0,0,104.744,0,0,-14.7764,0,0,-5.98651,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.226916,0,0,0,
5.25,0,0,104.596,0,0,-14.836,0,0,-5.95536,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.228766,0,0,0,
5.26,0,0,104.447,0,0,-14.8952,0,0,-5.92426,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.230614,0,0,0,
5.27,0,0,104.297,0,0,-14.9541,0,0,-5.89319,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.23246,0,0,0,
5.28,0,0,104.147,0,0,-15.0128,0,0,-5.86216,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.234303,0,0,0,
5.29,0,0,103.996,0,0,-15.0711,0,0,-5.83118,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.236143,0,0,0,
5.3,0,0,103.845,0,0,-15.1291,0,0,-5.80023,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.237981,0,0,0,
5.31,0,0,103.693,0,0,-15.1868,0,0,-5.76934,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.239816,0,0,0,
5.32,0,0,103.541,0,0,-15.2442,0,0,-5.73849,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.241649,0,0,0,
5.33,0,0,103.388,0,0,-15.3012,0,0,-5.70768,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.243479,0,0,0,
5.34,0,0,103.234,0,0,-15.358,0,0,-5.67693,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.245305,0,0,0,
5.35,0,0,103.08,0,0,-15.4145,0,0,-5.64623,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.247129,0,0,0,
5.36,0,0,102.925,0,0,-15.4706,0,0,-5.61558,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.248949,0,0,0,
5.37,0,0,102.77,0,0,-15.5265,0,0,-5.58499,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.250766,0,0,0,
5.38,0,0,102.614,0,0,-15.582,0,0,-5.55446,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.25258,0,0,0,
5.39,0,0,102.458,0,0,-15.6373,0,0,-5.52398,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.254391,0,0,0,
5.4,0,0,102.301,0,0,-15.6922,0,0,-5.49356,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.256198,0,0,0,
5.41,0,0,102.144,0,0,-15.7468,0,0,-5.4632,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.258001,0,0,0,
5.42,0,0,101.986,0,0,-15.8012,0,0,-5.43291,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.2598,0,0,0,
5.43,0,0,101.827,0,0,-15.8552,0,0,-5.40267,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.261596,0,0,0,
5.44,0,0,101.668,0,0,-15.9089,0,0,-5.37251,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.263388,0,0,0,
5.45,0,0,101.508,0,0,-15.9623,0,0,-5.3424,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.265176,0,0,0,
5.46,0,0,101.348,0,0,-16.0155,0,0,-5.31237,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.26696,0,0,0,
5.47,0,0,101.187,0,0,-16.0683,0,0,-5.28241,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.26874,0,0,0,
5.48,0,0,101.026,0,0,-16.1208,0,0,-5.25251,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.270516,0,0,0,
5.49,0,0,100.865,0,0,-16.173,0,0,-5.22269,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.272287,0,0,0,
5.5,0,0,100.702,0,0,-16.225,0,0,-5.19294,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.274054,0,0,0,
5.51,0,0,100.54,0,0,-16.2766,0,0,-5.16327,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.275817,0,0,0,
5.52,0,0,100.376,0,0,-16.3279,0,0,-5.13367,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.277575,0,0,0,
5.53,0,0,100.212,0,0,-16.379,0,0,-5.10414,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.279329,0,0,0,
5.54,0,0,100.048,0,0,-16.4297,0,0,-5.0747,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.281078,0,0,0,
5.55,0,0,99.8834,0,0,-16.4802,0,0,-5.04533,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.282823,0,0,0,
5.56,0,0,99.7181,0,0,-16.5303,0,0,-5.01604,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.284562,0,0,0,
5.57,0,0,99.5523,0,0,-16.5802,0,0,-4.98683,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.286297,0,0,0,
5.58,0,0,99.386,0,0,-16.6298,0,0,-4.95771,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.288027,0,0,0,
5.59,0,0,99.2192,0,0,-16.6791,0,0,-4.92867,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.289752,0,0,0,
5.6,0,0,99.0519,0,0,-16.7281,0,0,-4.89971,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.291472,0,0,0,
5.61,0,0,98.8841,0,0,-16.7768,0,0,-4.87084,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.293187,0,0,0,
5.62,0,0,98.7159,0,0,-16.8252,0,0,-4.84205,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.294897,0,0,0,
5.63,0,0,98.5471,0,0,-16.8733,0,0,-4.81335,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.296602,0,0,0,
5.64,0,0,98.3779,0,0,-16.9212,0,0,-4.78474,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.298301,0,0,0,
5.65,0,0,98.2082,0,0,-16.9687,0,0,-4.75622,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.299995,0,0,0,
5.66,0,0,98.0381,0,0,-17.016,0,0,-4.72779,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.301684,0,0,0,
5.67,0,0,97.8674,0,0,-17.063,0,0,-4.69945,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.303368,0,0,0,
5.68,0,0,97.6963,0,0,-17.1097,0,0,-4.6712,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.305046,0,0,0,
5.69,0,0,97.5248,0,0,-17.1561,0,0,-4.64304,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.306718,0,0,0,
5.7,0,0,97.3528,0,0,-17.2023,0,0,-4.61498,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.308385,0,0,0,
5.71,0,0,97.1803,0,0,-17.2482,0,0,-4.58701,1,0,0,0,0,0,0,0,0,0,3.14159,0,0,0.310046,0,0,0,
