time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ori_w,ori_x,ori_y,ori_z,angvel_x,angvel_y,angvel_z,angacc_x,angacc_y,angacc_z,alpha,drag_x,drag_y,drag_z,lift_x,lift_y,lift_z
7.83,-15.0711,-25.1186,84.3374,-0.994218,-1.65703,-23.9329,1.27945,2.13241,-8.32522,0.0902053,0.853997,-0.512398,-3.55932e-15,0.208655,-0.125193,1.212e-13,-3.19892,1.91935,4.54315e-13,0.132549,0.208922,0.348204,1.2435,0.558745,0.931242,-0.354641,
7.84,-15.0809,-25.1349,84.0973,-0.981334,-1.63556,-24.016,1.28846,2.14743,-8.31389,0.0891812,0.854076,-0.512446,-3.80218e-15,0.176349,-0.10581,1.2599e-13,-3.23056,1.93834,4.78996e-13,0.133016,0.208848,0.348081,1.25139,0.564225,0.940375,-0.355735,
7.85,-15.0906,-25.1511,83.8563,-0.968384,-1.61397,-24.099,1.29493,2.15821,-8.30088,0.0883459,0.85414,-0.512484,-4.06081e-15,0.143822,-0.0862931,1.31039e-13,-3.25276,1.95166,5.04852e-13,0.133112,0.208765,0.347942,1.2593,0.568191,0.946986,-0.355843,
7.86,-15.1002,-25.167,83.6144,-0.955396,-1.59233,-24.1819,1.29881,2.16468,-8.28622,0.0877002,0.854189,-0.512513,-4.33604e-15,0.111168,-0.0667011,1.36362e-13,-3.26534,1.9592,5.32299e-13,0.132836,0.208675,0.347791,1.26723,0.570611,0.951019,-0.35497,
7.87,-15.1096,-25.1827,83.3718,-0.942396,-1.57066,-24.2646,1.30006,2.16676,-8.2699,0.0872443,0.854223,-0.512534,-4.62904e-15,0.078487,-0.0470922,1.41981e-13,-3.26815,1.96089,5.61891e-13,0.132189,0.208578,0.347629,1.27517,0.571457,0.952428,-0.353118,
7.88,-15.1189,-25.1982,83.1283,-0.929409,-1.54902,-24.3471,1.29863,2.16439,-8.25194,0.0869778,0.854243,-0.512546,-4.9408e-15,0.0458764,-0.0275259,1.47924e-13,-3.26106,1.95663,5.94322e-13,0.131174,0.208475,0.347459,1.28312,0.570704,0.951174,-0.350296,
7.89,-15.1281,-25.2134,82.884,-0.916464,-1.52744,-24.4294,1.2945,2.15751,-8.23237,0.0868997,0.854249,-0.512549,-5.27242e-15,0.013437,-0.0080622,1.542e-13,-3.24394,1.94637,6.27579e-13,0.129792,0.20837,0.347283,1.29108,0.568333,0.947221,-0.346513,
7.9,-15.1371,-25.2285,82.6389,-0.903588,-1.50598,-24.5115,1.28765,2.14608,-8.21119,0.0870085,0.854241,-0.512545,-5.62511e-15,-0.0187302,0.0112381,1.60845e-13,-3.21672,1.93003,6.64507e-13,0.128047,0.208262,0.347103,1.29906,0.564327,0.940544,-0.341781,
7.91,-15.146,-25.2434,82.393,-0.890807,-1.48468,-24.5934,1.27805,2.13008,-8.18844,0.087302,0.854219,-0.512531,-6.00011e-15,-0.0505234,0.030314,1.67885e-13,-3.17932,1.90759,7.04065e-13,0.125945,0.208153,0.346921,1.30704,0.558675,0.931124,-0.336116,
7.92,-15.1548,-25.258,82.1462,-0.87815,-1.46358,-24.6751,1.26569,2.10949,-8.16416,0.0877774,0.854183,-0.51251,-6.39877e-15,-0.0818404,0.0491042,1.75351e-13,-3.1317,1.87902,7.46529e-13,0.123493,0.208045,0.346741,1.31503,0.551371,0.918951,-0.329535,
7.93,-15.1635,-25.2724,81.8987,-0.865645,-1.44274,-24.7564,1.25059,2.08431,-8.13836,0.0884313,0.854134,-0.51248,-6.82248e-15,-0.112579,0.0675474,1.83261e-13,-3.07386,1.84432,7.91066e-13,0.120697,0.207939,0.346565,1.32303,0.542413,0.904022,-0.322057,
7.94,-15.172,-25.2866,81.6503,-0.853317,-1.4222,-24.8375,1.23274,2.05457,-8.11111,0.0892597,0.85407,-0.512442,-7.27258e-15,-0.142637,0.0855823,1.91656e-13,-3.00581,1.80349,8.3948e-13,0.117567,0.207837,0.346395,1.33103,0.531807,0.886345,-0.313707,
7.95,-15.1804,-25.3007,81.4011,-0.841195,-1.40199,-24.9184,1.21217,2.02028,-8.08243,0.0902581,0.853993,-0.512396,-7.75103e-15,-0.171913,0.103148,2.00561e-13,-2.9276,1.75656,8.90452e-13,0.114111,0.20774,0.346234,1.33904,0.519562,0.865937,-0.304509,
7.96,-15.1887,-25.3145,81.1511,-0.829306,-1.38218,-24.9989,1.18891,1.98151,-8.05237,0.0914212,0.853902,-0.512341,-8.25898e-15,-0.200306,0.120184,2.10007e-13,-2.83933,1.7036,9.44674e-13,0.110342,0.207651,0.346084,1.34706,0.505694,0.842824,-0.294491,
7.97,-15.1969,-25.3281,80.9003,-0.817676,-1.36279,-25.0791,1.16299,1.93832,-8.02099,0.0927434,0.853797,-0.512278,-8.79847e-15,-0.227718,0.136631,2.20045e-13,-2.74111,1.64467,1.00374e-12,0.106272,0.207569,0.345949,1.35508,0.490227,0.817044,-0.283683,
7.98,-15.2049,-25.3415,80.6487,-0.806332,-1.34389,-25.159,1.13448,1.89079,-7.98835,0.0942182,0.853678,-0.512207,-9.37114e-15,-0.254049,0.152429,2.30703e-13,-2.63312,1.57987,1.06585e-12,0.101913,0.207498,0.34583,1.3631,0.473188,0.788646,-0.272118,
7.99,-15.2129,-25.3548,80.3964,-0.795297,-1.3255,-25.2385,1.10342,1.83903,-7.95451,0.0958389,0.853546,-0.512127,-9.97903e-15,-0.279204,0.167523,2.42012e-13,-2.51556,1.50934,1.13087e-12,0.0972793,0.207438,0.34573,1.37112,0.454614,0.75769,-0.259832,
8,-15.2207,-25.3679,80.1432,-0.784598,-1.30766,-25.3177,1.0699,1.78316,-7.91952,0.0975979,0.853399,-0.51204,-1.06243e-14,-0.303091,0.181855,2.54044e-13,-2.38869,1.43322,1.20322e-12,0.0923873,0.207391,0.345652,1.37914,0.434548,0.724246,-0.246863,
8.01,-15.2285,-25.3808,79.8892,-0.774259,-1.29043,-25.3966,1.034,1.72333,-7.88346,0.0994874,0.853239,-0.511943,-1.13092e-14,-0.325619,0.195372,2.66827e-13,-2.25281,1.35168,1.27827e-12,0.0872529,0.207359,0.345598,1.38716,0.413039,0.688399,-0.233251,
8.02,-15.2361,-25.3935,79.6345,-0.7643,-1.27383,-25.475,0.995814,1.65969,-7.84641,0.101499,0.853065,-0.511839,-1.20359e-14,-0.346702,0.208021,2.80429e-13,-2.10825,1.26495,1.36017e-12,0.0818935,0.207342,0.34557,1.39518,0.390146,0.650244,-0.219039,
8.03,-15.2437,-25.4061,79.3789,-0.754746,-1.25791,-25.5531,0.95546,1.59243,-7.80843,0.103623,0.852877,-0.511726,-1.28074e-14,-0.366256,0.219754,2.94884e-13,-1.95543,1.17326,1.44552e-12,0.0763272,0.207343,0.345572,1.4032,0.365933,0.609888,-0.204271,
8.04,-15.2511,-25.4185,79.1226,-0.745615,-1.24269,-25.6308,0.913057,1.52176,-7.76962,0.105851,0.852676,-0.511605,-1.3626e-14,-0.384204,0.230522,3.10249e-13,-1.79477,1.07686,1.53648e-12,0.0705732,0.207363,0.345604,1.41122,0.340472,0.567453,-0.188997,
8.05,-15.2585,-25.4308,78.8655,-0.736928,-1.22821,-25.7081,0.868739,1.4479,-7.73004,0.108173,0.852461,-0.511477,-1.44935e-14,-0.400472,0.240283,3.26573e-13,-1.62677,0.976064,1.63241e-12,0.0646514,0.207402,0.34567,1.41923,0.313841,0.523069,-0.173264,
8.06,-15.2658,-25.443,78.6077,-0.728701,-1.2145,-25.785,0.822652,1.37109,-7.68979,0.110578,0.852234,-0.511341,-1.54137e-14,-0.414991,0.248995,3.43937e-13,-1.45198,0.871185,1.73638e-12,0.0585825,0.207463,0.345772,1.42724,0.286128,0.47688,-0.157124,
8.07,-15.273,-25.455,78.3491,-0.720952,-1.20159,-25.8615,0.774952,1.29159,-7.64897,0.113056,0.851995,-0.511197,-1.63895e-14,-0.427701,0.256621,3.62403e-13,-1.27096,0.762576,1.84664e-12,0.0523878,0.207546,0.34591,1.43524,0.257425,0.429042,-0.14063,
8.08,-15.2801,-25.4669,78.0897,-0.713694,-1.18949,-25.9376,0.725807,1.20968,-7.60765,0.115597,0.851744,-0.511047,-1.74235e-14,-0.438545,0.263127,3.8202e-13,-1.08435,0.650612,1.96173e-12,0.0460893,0.207653,0.346088,1.44324,0.227831,0.379719,-0.123837,
8.09,-15.2872,-25.4786,77.8296,-0.70694,-1.17823,-26.0132,0.675395,1.12566,-7.56594,0.118188,0.851483,-0.51089,-1.85194e-14,-0.447473,0.268484,4.02888e-13,-0.892827,0.535696,2.08673e-12,0.0397094,0.207784,0.346307,1.45123,0.197453,0.329088,-0.106801,
8.1,-15.2942,-25.4903,77.5687,-0.700701,-1.16783,-26.0885,0.623903,1.03984,-7.52393,0.120819,0.851211,-0.510727,-1.96807e-14,-0.454444,0.272666,4.25068e-13,-0.697087,0.418252,2.21808e-12,0.033271,0.207941,0.346568,1.45921,0.166401,0.277334,-0.0895803,
8.11,-15.3011,-25.5019,77.3071,-0.694985,-1.15831,-26.1633,0.571525,0.952542,-7.48172,0.123478,0.850931,-0.510559,-2.0911e-14,-0.459422,0.275653,4.48646e-13,-0.497876,0.298726,2.35773e-12,0.0267974,0.208124,0.346873,1.46719,0.134791,0.224652,-0.0722326,
8.12,-15.308,-25.5134,77.0447,-0.689801,-1.14967,-26.2377,0.518465,0.864109,-7.43941,0.126153,0.850642,-0.510385,-2.22143e-14,-0.462382,0.277429,4.73697e-13,-0.295966,0.17758,2.50513e-12,0.020312,0.208334,0.347223,1.47516,0.102745,0.171242,-0.0548175,
8.13,-15.3149,-25.5248,76.7816,-0.685152,-1.14192,-26.3117,0.464932,0.774887,-7.39711,0.128832,0.850347,-0.510208,-2.35953e-14,-0.463304,0.277982,5.00341e-13,-0.0921555,0.0552933,2.66443e-12,0.0138385,0.208571,0.347619,1.48312,0.0703883,0.117314,-0.0373951,
8.14,-15.3217,-25.5362,76.5177,-0.68104,-1.13507,-26.3852,0.411141,0.685235,-7.3549,0.131504,0.850046,-0.510028,-2.5058e-14,-0.462176,0.277306,5.28661e-13,0.112737,-0.0676424,2.83197e-12,0.0074006,0.208837,0.348061,1.49107,0.0378478,0.0630797,-0.0200256,
8.15,-15.3285,-25.5475,76.2531,-0.677467,-1.12911,-26.4583,0.357309,0.595515,-7.3129,0.134157,0.849741,-0.509845,-2.66066e-14,-0.458997,0.275398,5.58748e-13,0.317878,-0.190727,3.0087e-12,0.00102204,0.209131,0.348551,1.49902,0.0052549,0.00875817,-0.00276956,
8.16,-15.3352,-25.5587,75.9878,-0.67443,-1.12405,-26.531,0.303659,0.506098,-7.2712,0.136778,0.849434,-0.50966,-2.82463e-14,-0.453773,0.272264,5.90712e-13,0.52242,-0.313452,3.19636e-12,0.00527363,0.209453,0.349089,1.50696,-0.0272579,-0.0454299,0.0143125,
8.17,-15.3419,-25.5699,75.7218,-0.671926,-1.11988,-26.6033,0.250413,0.417355,-7.22991,0.139357,0.849126,-0.509475,-2.99816e-14,-0.446518,0.267911,6.24651e-13,0.725516,-0.435309,3.39393e-12,0.0114631,0.209805,0.349674,1.51488,-0.0595569,-0.0992615,0.0311605,
8.18,-15.3486,-25.5811,75.455,-0.669948,-1.11658,-26.6752,0.197795,0.329658,-7.18912,0.141881,0.848818,-0.509291,-3.18179e-14,-0.437255,0.262353,6.60665e-13,0.926313,-0.555788,3.60142e-12,0.0175232,0.210185,0.350308,1.5228,-0.091508,-0.152513,0.0477148,
8.19,-15.3553,-25.5922,75.1876,-0.668488,-1.11415,-26.7467,0.146027,0.243378,-7.14894,0.14434,0.848513,-0.509108,-3.37611e-14,-0.426015,0.255609,6.98924e-13,1.12397,-0.674382,3.82594e-12,0.0234315,0.210594,0.350989,1.53071,-0.122978,-0.204963,0.0639166,
8.2,-15.362,-25.6033,74.9194,-0.667535,-1.11256,-26.8178,0.0953299,0.158883,-7.10945,0.146721,0.848213,-0.508928,-3.58182e-14,-0.412839,0.247703,7.3957e-13,1.31765,-0.79059,4.06456e-12,0.0291659,0.211031,0.351718,1.53861,-0.153833,-0.256388,0.079708,
8.21,-15.3687,-25.6145,74.6505,-0.667076,-1.11179,-26.8885,0.0459214,0.0765357,-7.07076,0.149015,0.847919,-0.508751,-3.79947e-14,-0.397773,0.238664,7.82722e-13,1.50654,-0.903921,4.31522e-12,0.0347049,0.211496,0.352493,1.5465,-0.183943,-0.306572,0.0950322,
8.22,-15.3753,-25.6256,74.3809,-0.667095,-1.11183,-26.9589,-0.00198557,-0.00330928,-7.03295,0.151211,0.847633,-0.50858,-4.02971e-14,-0.380875,0.228525,8.2851e-13,1.68983,-1.0139,4.57873e-12,0.0400277,0.211989,0.353314,1.55439,-0.21318,-0.3553,0.109834,
8.23,-15.382,-25.6367,74.1106,-0.667577,-1.11263,-27.0288,-0.0481833,-0.0803055,-6.99611,0.153298,0.847357,-0.508414,-4.27334e-14,-0.362208,0.217325,8.77144e-13,1.86675,-1.12005,4.86342e-12,0.0451143,0.212508,0.35418,1.56226,-0.241418,-0.402363,0.124059,
8.24,-15.3887,-25.6478,73.8396,-0.668502,-1.11417,-27.0984,-0.0924703,-0.154117,-6.96034,0.155268,0.847094,-0.508256,-4.5311e-14,-0.341842,0.205105,9.28785e-13,2.03655,-1.22193,5.16415e-12,0.0499457,0.213053,0.355089,1.57013,-0.268535,-0.447559,0.137654,
8.25,-15.3954,-25.659,73.568,-0.669848,-1.11641,-27.1677,-0.134652,-0.22442,-6.92572,0.15711,0.846844,-0.508106,-4.80378e-14,-0.319857,0.191914,9.83572e-13,2.19851,-1.3191,5.47869e-12,0.0545036,0.213623,0.356039,1.57799,-0.294415,-0.490691,0.150571,
8.26,-15.4021,-25.6702,73.2956,-0.671594,-1.11932,-27.2366,-0.174543,-0.290904,-6.89231,0.158816,0.84661,-0.507966,-5.09226e-14,-0.296338,0.177803,1.04176e-12,2.35194,-1.41116,5.81858e-12,0.0587711,0.214218,0.35703,1.58584,-0.318943,-0.531572,0.162759,
8.27,-15.4089,-25.6814,73.0225,-0.673714,-1.12286,-27.3052,-0.211964,-0.353273,-6.86022,0.160378,0.846393,-0.507836,-5.39749e-14,-0.271376,0.162826,1.10352e-12,2.49619,-1.49771,6.17629e-12,0.062732,0.214835,0.358058,1.59369,-0.342013,-0.570022,0.174173,
8.28,-15.4156,-25.6927,72.7488,-0.676181,-1.12697,-27.3735,-0.246748,-0.411247,-6.82949,0.161789,0.846196,-0.507717,-5.72041e-14,-0.245069,0.147042,1.16906e-12,2.63065,-1.57839,6.55392e-12,0.0663717,0.215474,0.359123,1.60153,-0.363522,-0.605871,0.184768,
8.29,-15.4224,-25.704,72.4744,-0.678968,-1.13161,-27.4415,-0.278736,-0.46456,-6.80021,0.16304,0.846019,-0.507612,-6.06207e-14,-0.217522,0.130513,1.23862e-12,2.75473,-1.65284,6.95604e-12,0.0696764,0.216132,0.360221,1.60936,-0.383374,-0.638957,0.194503,
8.3,-15.4292,-25.7154,72.1993,-0.682046,-1.13674,-27.5092,-0.307781,-0.512968,-6.77244,0.164126,0.845865,-0.507519,-6.42363e-14,-0.188843,0.113306,1.31248e-12,2.86789,-1.72074,7.38624e-12,0.0726339,0.21681,0.36135,1.61719,-0.401478,-0.66913,0.203337,
8.31,-15.4361,-25.7268,71.9235,-0.685384,-1.14231,-27.5767,-0.333744,-0.556241,-6.74624,0.165042,0.845734,-0.50744,-6.80625e-14,-0.159147,0.095488,1.39087e-12,2.96965,-1.78179,7.83829e-12,0.0752333,0.217504,0.362507,1.62501,-0.417751,-0.696252,0.211234,
8.32,-15.443,-25.7383,71.6471,-0.688949,-1.14825,-27.6439,-0.356502,-0.59417,-6.72166,0.165781,0.845627,-0.507376,-7.21124e-14,-0.128551,0.0771308,1.47414e-12,3.05953,-1.83572,8.32758e-12,0.077465,0.218214,0.36369,1.63283,-0.432115,-0.720192,0.218161,
8.33,-15.4499,-25.7498,71.37,-0.692708,-1.15451,-27.7109,-0.375939,-0.626565,-6.69876,0.16634,0.845547,-0.507328,-7.63997e-14,-0.0971802,0.0583081,1.56252e-12,3.13713,-1.88228,8.83773e-12,0.0793211,0.218937,0.364895,1.64065,-0.4445,-0.740834,0.224085,
8.34,-15.4569,-25.7614,71.0922,-0.696628,-1.16105,-27.7777,-0.391954,-0.653256,-6.67758,0.166714,0.845492,-0.507295,-8.0939e-14,-0.0651596,0.0390957,1.65636e-12,3.20206,-1.92124,9.38386e-12,0.0807948,0.219672,0.36612,1.64847,-0.454844,-0.758074,0.228978,
8.35,-15.4639,-25.7731,70.8138,-0.700672,-1.16779,-27.8442,-0.404457,-0.674095,-6.65816,0.166902,0.845465,-0.507279,-8.57459e-14,-0.0326196,0.0195717,1.75594e-12,3.254,-1.9524,9.95819e-12,0.0818812,0.220416,0.367361,1.65628,-0.463091,-0.771818,0.232816,
8.36,-15.4709,-25.7849,70.5347,-0.704806,-1.17468,-27.9107,-0.413372,-0.688954,-6.64053,0.1669,0.845466,-0.507279,-9.08372e-14,0.000307016,-0.000184209,1.86164e-12,3.29266,-1.97559,1.05703e-11,0.0825768,0.221168,0.368614,1.66409,-0.469192,-0.781986,0.235576,
8.37,-15.478,-25.7967,70.2549,-0.708992,-1.18165,-27.9769,-0.418636,-0.697726,-6.62473,0.166708,0.845493,-0.507296,-9.62311e-14,0.0334849,-0.020091,1.97384e-12,3.31779,-1.99068,1.12197e-11,0.0828795,0.221926,0.369877,1.67191,-0.473107,-0.788512,0.237242,
8.38,-15.4851,-25.8086,69.9745,-0.713194,-1.18866,-28.043,-0.420198,-0.70033,-6.61078,0.166324,0.845549,-0.507329,-1.01947e-13,0.066777,-0.0400662,2.09291e-12,3.32921,-1.99752,1.19067e-11,0.0827891,0.222687,0.371145,1.67973,-0.474806,-0.791343,0.237798,
8.39,-15.4923,-25.8205,69.6934,-0.717374,-1.19562,-28.109,-0.418023,-0.696705,-6.59868,0.165749,0.845632,-0.507379,-1.08005e-13,0.100045,-0.0600267,2.21932e-12,3.32675,-1.99605,1.26416e-11,0.0823069,0.223449,0.372415,1.68754,-0.474263,-0.790438,0.237235,
8.4,-15.4995,-25.8326,69.4116,-0.721495,-1.20249,-28.1749,-0.412089,-0.686814,-6.58846,0.164983,0.845742,-0.507445,-1.14429e-13,0.133148,-0.0798887,2.35351e-12,3.31032,-1.98619,1.34191e-11,0.0814358,0.22421,0.373683,1.69537,-0.471463,-0.785772,0.235546,
8.41,-15.5068,-25.8446,69.1292,-0.725519,-1.2092,-28.2407,-0.402388,-0.670647,-6.58011,0.164028,0.845879,-0.507527,-1.21243e-13,0.165947,-0.0995679,2.49599e-12,3.27988,-1.96793,1.42473e-11,0.0801802,0.224967,0.374945,1.70319,-0.4664,-0.777334,0.232729,
8.42,-15.5141,-25.8568,68.8461,-0.729409,-1.21568,-28.3064,-0.38893,-0.648216,-6.57363,0.162888,0.846041,-0.507624,-1.28471e-13,0.198301,-0.11898,2.64721e-12,3.23541,-1.94125,1.51227e-11,0.0785463,0.225719,0.376198,1.71103,-0.459077,-0.765128,0.228788,
8.43,-15.5214,-25.869,68.5624,-0.733126,-1.22188,-28.3721,-0.371736,-0.619561,-6.56899,0.161564,0.846227,-0.507736,-1.36144e-13,0.23007,-0.138042,2.80774e-12,3.17698,-1.90619,1.60529e-11,0.0765419,0.226463,0.377438,1.71886,-0.449505,-0.749174,0.223731,
8.44,-15.5288,-25.8813,68.2781,-0.736634,-1.22772,-28.4378,-0.350848,-0.584747,-6.56618,0.160061,0.846437,-0.507862,-1.4429e-13,0.261117,-0.15667,2.97813e-12,3.1047,-1.86282,1.70382e-11,0.0741763,0.227196,0.37866,1.72671,-0.437705,-0.729508,0.21757,
8.45,-15.5362,-25.8936,67.993,-0.739898,-1.23316,-28.5034,-0.32632,-0.543867,-6.56516,0.158384,0.846669,-0.508002,-1.52942e-13,0.291305,-0.174783,3.15901e-12,3.01875,-1.81125,1.8088e-11,0.0714604,0.227917,0.379861,1.73457,-0.423709,-0.706182,0.210324,
8.46,-15.5436,-25.906,67.7073,-0.74288,-1.23813,-28.5691,-0.298225,-0.497042,-6.5659,0.156539,0.846922,-0.508153,-1.62135e-13,0.320499,-0.192299,3.351e-12,2.91936,-1.75162,1.91992e-11,0.0684066,0.228622,0.381037,1.74243,-0.407557,-0.679262,0.202017,
8.47,-15.5511,-25.9184,67.421,-0.745546,-1.24258,-28.6348,-0.266651,-0.444419,-6.56834,0.154531,0.847193,-0.508316,-1.71907e-13,0.348567,-0.20914,3.55475e-12,2.80683,-1.6841,2.03752e-11,0.0650288,0.229311,0.382185,1.75031,-0.389302,-0.648836,0.192678,
8.48,-15.5585,-25.9309,67.134,-0.747863,-1.24644,-28.7005,-0.231705,-0.386175,-6.57242,0.152368,0.847481,-0.508488,-1.82299e-13,0.375382,-0.225229,3.77103e-12,2.68151,-1.60891,2.16279e-11,0.0613425,0.22998,0.383299,1.7582,-0.369002,-0.615004,0.182342,
8.49,-15.566,-25.9434,66.8463,-0.749798,-1.24966,-28.7663,-0.193509,-0.322515,-6.57807,0.150058,0.847784,-0.50867,-1.93354e-13,0.40082,-0.240492,4.00059e-12,2.54385,-1.52631,2.29564e-11,0.0573643,0.230627,0.384378,1.7661,-0.346732,-0.577887,0.171051,
8.5,-15.5736,-25.9559,66.558,-0.751321,-1.2522,-28.8321,-0.152204,-0.253673,-6.58521,0.147609,0.8481,-0.50886,-2.05121e-13,0.424764,-0.254858,4.24422e-12,2.39433,-1.4366,2.43624e-11,0.0531125,0.23125,0.385416,1.77401,-0.322572,-0.53762,0.15885,
8.51,-15.5811,-25.9685,66.269,-0.7524,-1.254,-28.8981,-0.107946,-0.17991,-6.59376,0.14503,0.848427,-0.509056,-2.17649e-13,0.447099,-0.268259,4.50273e-12,2.23352,-1.34011,2.58517e-11,0.0486063,0.231847,0.386412,1.78194,-0.296615,-0.494358,0.145793,
8.52,-15.5886,-25.981,65.9794,-0.753009,-1.25502,-28.9641,-0.0609103,-0.101517,-6.60361,0.142331,0.848763,-0.509258,-2.30995e-13,0.467719,-0.280632,4.77708e-12,2.06205,-1.23723,2.74346e-11,0.0438664,0.232416,0.38736,1.78989,-0.268962,-0.448271,0.131938,
8.53,-15.5961,-25.9936,65.6891,-0.753122,-1.2552,-29.0302,-0.011286,-0.01881,-6.61465,0.139522,0.849106,-0.509463,-2.45217e-13,0.486526,-0.291915,5.06822e-12,1.88061,-1.12837,2.91141e-11,0.0389145,0.232956,0.388259,1.79785,-0.239727,-0.399545,0.117347,
8.54,-15.6037,-26.0061,65.3981,-0.752715,-1.25452,-29.0965,0.0407208,0.067868,-6.62678,0.136615,0.849453,-0.509672,-2.6038e-13,0.503425,-0.302055,5.37718e-12,1.68998,-1.01399,3.08954e-11,0.0337733,0.233463,0.389106,1.80583,-0.209031,-0.348385,0.102091,
8.55,-15.6112,-26.0186,65.1065,-0.751766,-1.25294,-29.1629,0.0948891,0.158149,-6.63987,0.13362,0.849803,-0.509882,-2.76553e-13,0.518335,-0.311001,5.70502e-12,1.49098,-0.894585,3.27845e-11,0.0284664,0.233938,0.389896,1.81383,-0.177004,-0.295007,0.0862432,
8.56,-15.6187,-26.0311,64.8142,-0.750256,-1.25043,-29.2294,0.150984,0.25164,-6.65378,0.13055,0.850154,-0.510093,-2.93809e-13,0.53118,-0.318708,6.05288e-12,1.28448,-0.770685,3.47861e-11,0.0230182,0.234377,0.390629,1.82184,-0.143787,-0.239645,0.0698812,
8.57,-15.6262,-26.0436,64.5212,-0.748168,-1.24695,-29.2961,0.208757,0.347929,-6.66838,0.127417,0.850504,-0.510302,-3.12229e-13,0.541894,-0.325136,6.422e-12,1.07142,-0.642852,3.69117e-11,0.0174539,0.234781,0.391301,1.82988,-0.109526,-0.182544,0.0530878,
8.58,-15.6336,-26.056,64.2276,-0.745489,-1.24248,-29.363,0.267949,0.446582,-6.68352,0.124233,0.85085,-0.51051,-3.319e-13,0.550422,-0.330253,6.81363e-12,0.852797,-0.511678,3.91636e-11,0.0117993,0.235146,0.39191,1.83793,-0.0743767,-0.123961,0.0359486,
8.59,-15.641,-26.0684,63.9333,-0.742206,-1.23701,-29.43,0.328289,0.547149,-6.69905,0.121011,0.851191,-0.510715,-3.52914e-13,0.556718,-0.334031,7.22917e-12,0.629634,-0.37778,4.1554e-11,0.00608058,0.235473,0.392456,1.84601,-0.0384997,-0.0641662,0.0185525,
8.6,-15.6484,-26.0807,63.6383,-0.738311,-1.23052,-29.4971,0.389498,0.649163,-6.71483,0.117765,0.851526,-0.510916,-3.75371e-13,0.560748,-0.336449,7.6701e-12,0.402999,-0.241799,4.40923e-11,0.000324244,0.235761,0.392935,1.8541,-0.00206203,-0.00343672,0.000990536,
8.61,-15.6558,-26.0929,63.3427,-0.733798,-1.223,-29.5644,0.451288,0.752146,-6.7307,0.114507,0.851853,-0.511112,-3.9938e-13,0.562488,-0.337493,8.13795e-12,0.173988,-0.104393,4.67857e-11,0.0054429,0.236008,0.393346,1.86222,0.034765,0.0579416,-0.0166446,
8.62,-15.6631,-26.1051,63.0464,-0.728665,-1.21444,-29.6319,0.513367,0.855611,-6.7465,0.111251,0.85217,-0.511302,-4.25055e-13,0.561925,-0.337155,8.63442e-12,-0.0562777,0.0337666,4.96468e-11,0.011194,0.236214,0.39369,1.87035,0.0718063,0.119677,-0.0342595,
8.63,-15.6703,-26.1171,62.7494,-0.72291,-1.20485,-29.6995,0.575437,0.959062,-6.76207,0.108011,0.852476,-0.511486,-4.52523e-13,0.559059,-0.335435,9.16129e-12,-0.286665,0.171999,5.26869e-11,0.0169022,0.236378,0.393964,1.87851,0.108884,0.181474,-0.0517601,
8.64,-15.6774,-26.1291,62.4517,-0.716538,-1.19423,-29.7673,0.637201,1.062,-6.77726,0.1048,0.852771,-0.511663,-4.81916e-13,0.553899,-0.332339,9.72045e-12,-0.516031,0.309618,5.59154e-11,0.022541,0.236501,0.394169,1.88669,0.14582,0.243033,-0.0690535,
8.65,-15.6845,-26.1409,62.1533,-0.709555,-1.18259,-29.8352,0.698358,1.16393,-6.79192,0.10163,0.853053,-0.511832,-5.13379e-13,0.546466,-0.32788,1.03139e-11,-0.743235,0.445941,5.93492e-11,0.0280839,0.236582,0.394304,1.89488,0.182433,0.304054,-0.0860475,
8.66,-15.6916,-26.1526,61.8543,-0.701968,-1.16995,-29.9032,0.758611,1.26435,-6.8059,0.098516,0.853322,-0.511993,-5.47067e-13,0.536795,-0.322077,1.09439e-11,-0.967144,0.580286,6.29994e-11,0.0335051,0.236622,0.39437,1.9031,0.218544,0.36424,-0.102652,
8.67,-15.6985,-26.1642,61.5546,-0.693792,-1.15632,-29.9714,0.817663,1.36277,-6.81905,0.0954696,0.853576,-0.512146,-5.83148e-13,0.524928,-0.314957,1.16127e-11,-1.18664,0.711985,6.6879e-11,0.0387794,0.236621,0.394368,1.91134,0.253977,0.423295,-0.118781,
8.68,-15.7053,-26.1756,61.2542,-0.68504,-1.14173,-30.0397,0.875225,1.45871,-6.83123,0.0925037,0.853816,-0.51229,-6.21799e-13,0.510922,-0.306553,1.23229e-11,-1.40063,0.840379,7.10145e-11,0.0438821,0.236579,0.394298,1.9196,0.288556,0.480927,-0.134348,
8.69,-15.7121,-26.1868,60.9531,-0.675729,-1.12622,-30.1082,0.931013,1.55169,-6.84232,0.0896303,0.854042,-0.512425,-6.63215e-13,0.494841,-0.296905,1.3077e-11,-1.60805,0.964832,7.54144e-11,0.0487894,0.236497,0.394161,1.92787,0.322111,0.536852,-0.149275,
